Nummer;Name;Name mit Ort;Globale ID;GKZ;Ort;Teilort;Landkreis;Tarifzonen;Verkehrsmittel;Linien (EFA);Linien (DIVA);Anzahl Linien;Betriebszweige;X-Koordinate;Y-Koordinate
354;Sigmaringer Straße;Sigmaringer Straße;de:08111:354;8111000;Stuttgart;Stuttgart;S;20;Stadtbahn;U3;20003_;1;20;9,153227706;48,72871575
355;Wallgraben;Wallgraben;de:08111:355;8111000;Stuttgart;Stuttgart;S;20;"Stadtbahn;Nachtbus";U3,U8,U12,N10;20003_,20008_,20012_,33010_;4;20,33;9,125263031;48,72700516
356;Jurastraße;Jurastraße;de:08111:356;8111000;Stuttgart;Stuttgart;S;20;Stadtbahn;U3,U8;20003_,20008_;2;20;9,117220836;48,72892006
360;Salzäcker;Salzäcker;de:08111:360;8111000;Stuttgart;Stuttgart;S;20;"Stadtbahn;Nachtbus";U3,N9;20003_,33009_;2;20,33;9,161890759;48,72165378
361;Freytagweg;Freytagweg;de:08111:361;8111000;Stuttgart;Stuttgart;S;20,38;"Nachtbus;Bus";72,N9;30072_,33009_;2;30,33;9,157055676;48,70965555
363;Fasanenhof Schelmenwasen;Fasanenhof Schelmenwasen;de:08111:363;8111000;Stuttgart;Stuttgart;S;20,38;"Bus;Stadtbahn";U6,72;20006_,30072_;2;20,3;9,170405623;48,70766716
364;Fasanenhof;Fasanenhof;de:08111:364;8111000;Stuttgart;Stuttgart;S;20,38;"Stadtbahn;Bus;Nachtbus";U6,72,N9;20006_,30072_,33009_;3;20,30,33;9,153049601;48,71040734
370;Kelterstraße;Kelterstraße;de:08111:370;8111000;Stuttgart;Stuttgart;S;10;Nachtbus;N1;33001_;1;33;9,154696541;48,75987254
371;Tunnelstraße;Tunnelstraße;de:08111:371;8111000;Stuttgart;Stuttgart;S;20;Nachtbus;N3;33003_;1;33;9,169452793;48,81191748
372;Villastraße;Villastraße;de:08111:372;8111000;Stuttgart;Stuttgart;S;10;Nachtbus;N4;33004_;1;33;9,203433048;48,79427333
373;Moselstraße;Stuttgart Moselstraße;de:08111:373;8111000;Stuttgart;Stuttgart;S;20;Nachtbus;N4;33004_;1;33;9,218026477;48,82313893
374;Rembrandtstraße;Stuttgart Rembrandtstraße;de:08111:374;8111000;Stuttgart;Stuttgart;S;20;Nachtbus;N9;33009_;1;33;9,150003725;48,72788371
375;Bieler Weg;Bieler Weg;de:08111:375;8111000;Stuttgart;Stuttgart;S;20;Nachtbus;N7;33007_;1;33;9,215111115;48,73715935
376;Ulmenstraße;Ulmenstraße;de:08111:376;8111000;Stuttgart;Stuttgart;S;10;Nachtbus;N1;33001_;1;33;9,153022611;48,75955105
377;Wangen Kelter;Wangen Kelter;de:08111:377;8111000;Stuttgart;Stuttgart;S;20;Nachtbus;N6;33006_;1;33;9,24212139;48,77320118
501;Botnang Ortsmitte;Botnang Ortsmitte;de:08111:501;8111000;Stuttgart;Stuttgart;S;;Bürgerbus;BB1,BB2,BB3,BB4;410B1_,410B2_,410B3_,410B4_;4;41;9,127541187;48,77837629
502;Alte Stuttgarter-/Nöllenstr.;Alte Stuttgarter-/Nöllenstr.;de:08111:502;8111000;Stuttgart;Stuttgart;S;;Bürgerbus;BB1,BB3;410B1_,410B3_;2;41;9,1249557;48,77825324
503;Nöllenstr./Leo-Fall-Weg;Nöllenstr./Leo-Fall-Weg;de:08111:503;8111000;Stuttgart;Stuttgart;S;;Bürgerbus;BB1;410B1_;1;41;9,122880972;48,77556676
504;Am Buberlesbach/G.-Mahler-Str.;Am Buberlesbach/G.-Mahler-Str.;de:08111:504;8111000;Stuttgart;Stuttgart;S;;Bürgerbus;BB1;410B1_;1;41;9,121536872;48,7767372
505;G.-Mahler-Str. (Wendeplatte);G.-Mahler-Str. (Wendeplatte);de:08111:505;8111000;Stuttgart;Stuttgart;S;;Bürgerbus;BB1;410B1_;1;41;9,119411655;48,7755974
506;Eltinger-/Kauffmannstr.;Eltinger-/Kauffmannstr.;de:08111:506;8111000;Stuttgart;Stuttgart;S;;Bürgerbus;BB1,BB3;410B1_,410B3_;2;41;9,124767476;48,77916167
507;Eltinger-/Sommerhaldenstr.;Eltinger-/Sommerhaldenstr.;de:08111:507;8111000;Stuttgart;Stuttgart;S;;Bürgerbus;BB1;410B1_;1;41;9,120740223;48,7792649
508;Sommerhaldenstr. (Wendeplatte);Sommerhaldenstr. (Wendeplatte);de:08111:508;8111000;Stuttgart;Stuttgart;S;;Bürgerbus;BB1;410B1_;1;41;9,112125367;48,7783834
509;Kauffmann-/Belaustr.;Kauffmann-/Belaustr.;de:08111:509;8111000;Stuttgart;Stuttgart;S;;Bürgerbus;BB1;410B1_;1;41;9,12060299;48,77877946
510;Belaustr. (Wendeplatte);Belaustr. (Wendeplatte);de:08111:510;8111000;Stuttgart;Stuttgart;S;;Bürgerbus;BB1;410B1_;1;41;9,11677736;48,77781224
511;Reger-/Schumannstr.;Reger-/Schumannstr.;de:08111:511;8111000;Stuttgart;Stuttgart;S;;Bürgerbus;BB1,BB3;410B1_,410B3_;2;41;9,128590731;48,7791035
512;Schumann-/Franz-Schubert-Str.;Schumann-/Franz-Schubert-Str.;de:08111:512;8111000;Stuttgart;Stuttgart;S;;Bürgerbus;BB1,BB2,BB3,BB4;410B1_,410B2_,410B3_,410B4_;4;41;9,128724947;48,77838396
513;F.-Schubert-/A. Stuttg. Str.;F.-Schubert-/A. Stuttg. Str.;de:08111:513;8111000;Stuttgart;Stuttgart;S;;Bürgerbus;BB2,BB4;410B2_,410B4_;2;41;9,126233454;48,77776625
514;A.-Stuttg.-/Vaihinger Landstr.;A.-Stuttg.-/Vaihinger Landstr.;de:08111:514;8111000;Stuttgart;Stuttgart;S;;Bürgerbus;BB2,BB4;410B2_,410B4_;2;41;9,12726678;48,77747735
515;Vaihinger Land-/Hummelbergstr.;Vaihinger Land-/Hummelbergstr.;de:08111:515;8111000;Stuttgart;Stuttgart;S;;Bürgerbus;BB2,BB4;410B2_,410B4_;2;41;9,128542808;48,7763339
516;Vaihinger Landstr./Brahmsweg;Vaihinger Landstr./Brahmsweg;de:08111:516;8111000;Stuttgart;Stuttgart;S;;Bürgerbus;BB2,BB4;410B2_,410B4_;2;41;9,128392178;48,77595639
518;Vaihinger Land-/Kullenbergstr.;Vaihinger Land-/Kullenbergstr.;de:08111:518;8111000;Stuttgart;Stuttgart;S;;Bürgerbus;BB2;410B2_;1;41;9,127017178;48,7756252
519;Vaihinger Land-/Gluckstr.;Vaihinger Land-/Gluckstr.;de:08111:519;8111000;Stuttgart;Stuttgart;S;;Bürgerbus;BB2;410B2_;1;41;9,126906877;48,77504981
520;Vaihinger Land-/Brucknerstr.;Vaihinger Land-/Brucknerstr.;de:08111:520;8111000;Stuttgart;Stuttgart;S;;Bürgerbus;BB2;410B2_;1;41;9,126768572;48,77415972
522;Vaih. Landstr./Emma-Aberle-Weg;Vaih. Landstr./Emma-Aberle-Weg;de:08111:522;8111000;Stuttgart;Stuttgart;S;;Bürgerbus;BB2;410B2_;1;41;9,124847328;48,77298382
523;Aspenwald-/Kullenbergstr.;Aspenwald-/Kullenbergstr.;de:08111:523;8111000;Stuttgart;Stuttgart;S;;Bürgerbus;BB2;410B2_;1;41;9,122524087;48,77428123
524;Vaihinger Land-/Lortzingstr.;Vaihinger Land-/Lortzingstr.;de:08111:524;8111000;Stuttgart;Stuttgart;S;;Bürgerbus;BB2,BB4;410B2_,410B4_;2;41;9,127235618;48,77592171
525;Hummelberg-/Haydn-/Wengertstr.;Hummelberg-/Haydn-/Wengertstr.;de:08111:525;8111000;Stuttgart;Stuttgart;S;;Bürgerbus;BB2,BB4;410B2_,410B4_;2;41;9,12968675;48,77674626
526;Hummelb.-/Beeth.-/Klinglerstr.;Hummelb.-/Beeth.-/Klinglerstr.;de:08111:526;8111000;Stuttgart;Stuttgart;S;;Bürgerbus;BB2,BB4;410B2_,410B4_;2;41;9,131281188;48,77772462
528;Furtw.-/Verdi-/Offenbachstr.;Furtw.-/Verdi-/Offenbachstr.;de:08111:528;8111000;Stuttgart;Stuttgart;S;;Bürgerbus;BB3;410B3_;1;41;9,129357655;48,781027
530;Verdi-/Donizettistr.;Verdi-/Donizettistr.;de:08111:530;8111000;Stuttgart;Stuttgart;S;;Bürgerbus;BB3;410B3_;1;41;9,124050746;48,78094294
531;Donizetti-/Elt.st./Chopinstr.;Donizetti-/Elt.st./Chopinstr.;de:08111:531;8111000;Stuttgart;Stuttgart;S;;Bürgerbus;BB3;410B3_;1;41;9,119885645;48,78036286
532;Chopinstr. (Wendeplatte);Chopinstr. (Wendeplatte);de:08111:532;8111000;Stuttgart;Stuttgart;S;;Bürgerbus;BB3;410B3_;1;41;9,111556011;48,77932816
533;Verdistr./Ob. Kirchhaldenweg;Verdistr./Ob. Kirchhaldenweg;de:08111:533;8111000;Stuttgart;Stuttgart;S;;Bürgerbus;BB3;410B3_;1;41;9,125170126;48,78238949
534;Oberer -/Mittl. Kirchhaldenweg;Oberer -/Mittl. Kirchhaldenweg;de:08111:534;8111000;Stuttgart;Stuttgart;S;;Bürgerbus;BB3;410B3_;1;41;9,120474237;48,78181901
535;Ob. Kirchh.-/Mittl.Bauernw.weg;Ob. Kirchh.-/Mittl.Bauernw.weg;de:08111:535;8111000;Stuttgart;Stuttgart;S;;Bürgerbus;BB3;410B3_;1;41;9,117821422;48,78206456
536;Mittl.B.w.weg/B.wald-/P-L-str.;Mittl.B.w.weg/B.wald-/P-L-str.;de:08111:536;8111000;Stuttgart;Stuttgart;S;;Bürgerbus;BB3;410B3_;1;41;9,127853417;48,78342965
538;Lortzingstr./Fleckenwaldweg;Lortzingstr./Fleckenwaldweg;de:08111:538;8111000;Stuttgart;Stuttgart;S;;Bürgerbus;BB4;410B4_;1;41;9,128866244;48,77512856
539;Lortzing-/Brucknerstr.;Lortzing-/Brucknerstr.;de:08111:539;8111000;Stuttgart;Stuttgart;S;;Bürgerbus;BB4;410B4_;1;41;9,13048319;48,77432641
540;Bruckner-/Lindpaintnerstr.;Bruckner-/Lindpaintnerstr.;de:08111:540;8111000;Stuttgart;Stuttgart;S;;Bürgerbus;BB4;410B4_;1;41;9,128765508;48,77298849
541;Lindpaintnerstr. (Wendeplatte);Lindpaintnerstr. (Wendeplatte);de:08111:541;8111000;Stuttgart;Stuttgart;S;;Bürgerbus;BB4;410B4_;1;41;9,125589187;48,77042918
542;Auberlen-/Brahmsweg;Auberlen-/Brahmsweg;de:08111:542;8111000;Stuttgart;Stuttgart;S;;Bürgerbus;BB4;410B4_;1;41;9,132224877;48,77441434
543;Millöckerstr. (Wendeplatte);Millöckerstr. (Wendeplatte);de:08111:543;8111000;Stuttgart;Stuttgart;S;;Bürgerbus;BB4;410B4_;1;41;9,132844903;48,78248877
551;Rathaus;Marbach (N) Rathaus;de:08118:551;8118049;Marbach (N);Marbach (N);LB;44,55;Bürgerbus;BB;410M1_;1;41;9,256772478;48,94041637
552;Steinerstr./Kindergarten;Marb.(N) Steinerstr./Kiga;de:08118:552;8118049;Marbach (N);Marbach (N);LB;44,55;Bürgerbus;BB;410M1_;1;41;9,257338089;48,93892242
553;Ecke Haffnerstr.;Marbach (N) Ecke Haffnerstr.;de:08118:553;8118049;Marbach (N);Marbach (N);LB;44,55;Bürgerbus;BB;410M1_;1;41;9,258588223;48,93783157
554;Mörikestr. 20;Marbach (N) Mörikestr. 20;de:08118:554;8118049;Marbach (N);Marbach (N);LB;44,55;Bürgerbus;BB;410M1_;1;41;9,260699743;48,9370355
555;Uhlandstr. 22;Marbach (N) Uhlandstr. 22;de:08118:555;8118049;Marbach (N);Marbach (N);LB;44,55;Bürgerbus;BB;410M1_;1;41;9,262097144;48,93802146
556;Kernerstr. 44;Marbach (N) Kernerstr. 44;de:08118:556;8118049;Marbach (N);Marbach (N);LB;44,55;Bürgerbus;BB;410M1_;1;41;9,265383639;48,93744742
557;Theodor-Heuss-Str. 1-3;Marbach (N) Th.-Heuss-Str. 1-3;de:08118:557;8118049;Marbach (N);Marbach (N);LB;44,55;Bürgerbus;BB;410M1_;1;41;9,268923487;48,93831144
558;Silcherstr. 23;Marbach (N) Silcherstr. 23;de:08118:558;8118049;Marbach (N);Marbach (N);LB;44,55;Bürgerbus;BB;410M1_;1;41;9,270418923;48,9397197
559;Silcherstr. 32;Marbach (N) Silcherstr. 32;de:08118:559;8118049;Marbach (N);Marbach (N);LB;44,55;Bürgerbus;BB;410M1_;1;41;9,27171649;48,93986951
560;Schwabstr. 131;Marbach (N) Schwabstr. 131;de:08118:560;8118049;Marbach (N);Marbach (N);LB;44,55;Bürgerbus;BB;410M1_;1;41;9,274142174;48,9391354
561;Schwabstr. 91;Marbach (N) Schwabstr. 91;de:08118:561;8118049;Marbach (N);Marbach (N);LB;44,55;Bürgerbus;BB;410M1_;1;41;9,276320383;48,94055994
562;Schwabstr. 72;Marbach (N) Schwabstr. 72;de:08118:562;8118049;Marbach (N);Marbach (N);LB;44,55;Bürgerbus;BB;410M1_;1;41;9,2727092;48,94168357
563;Schwab-/Goethestr.;Marbach (N) Schwab-/Goethestr.;de:08118:563;8118049;Marbach (N);Marbach (N);LB;44,55;Bürgerbus;BB;410M1_;1;41;9,269841695;48,94151948
564;Schwabstr. 43;Marbach (N) Schwabstr. 43;de:08118:564;8118049;Marbach (N);Marbach (N);LB;44,55;Bürgerbus;BB;410M1_;1;41;9,268584413;48,94125266
565;Schwabstraße 19;Marbach (N) Schwabstraße 19;de:08118:565;8118049;Marbach (N);Marbach (N);LB;55,44;Bürgerbus;BB;410M1_;1;41;9,266219032;48,94052979
566;Hauffstraße 23;Marbach (N) Hauffstraße 23;de:08118:566;8118049;Marbach (N);Marbach (N);LB;44,55;Bürgerbus;BB;410M1_;1;41;9,264959313;48,93979534
567;Alte Post;Marbach (N) Alte Post;de:08118:567;8118049;Marbach (N);Marbach (N);LB;44,55;Bürgerbus;BB;410M1_;1;41;9,263843301;48,94041837
568;Hermann-Hesse-Straße 6;Marbach (N) H.-Hesse-Straße 6;de:08118:568;8118049;Marbach (N);Marbach (N);LB;44,55;Bürgerbus;BB;410M1_;1;41;9,262079377;48,93983791
569;Steiner-/Grabenstraße;Marbach (N) Steiner-/Grabenstr.;de:08118:569;8118049;Marbach (N);Marbach (N);LB;44,55;Bürgerbus;BB;410M1_;1;41;9,257162496;48,9392825
570;Kelterplatz;Marbach (N) Kelterplatz;de:08118:570;8118049;Marbach (N);Marbach (N);LB;44,55;Bürgerbus;BB;410M1_;1;41;9,25779303;48,93979364
571;Ziegelstraße 6;Marbach (N) Ziegelstraße 6;de:08118:571;8118049;Marbach (N);Marbach (N);LB;44,55;Bürgerbus;BB;410M1_;1;41;9,26200611;48,94148363
572;Cottaplatz;Marbach (N) Cottaplatz;de:08118:572;8118049;Marbach (N);Marbach (N);LB;44,55;Bürgerbus;BB;410M1_;1;41;9,260205061;48,94164059
573;Friedhof;Marbach (N) Friedhof;de:08118:573;8118049;Marbach (N);Marbach (N);LB;44,55;Bürgerbus;BB;410M1_;1;41;9,259083228;48,94379223
574;Krankenhaus (Wendeplatte);Marbach (N) Krankenhaus (Wendeplatte);de:08118:574;8118049;Marbach (N);Marbach (N);LB;44,55;Bürgerbus;BB;410M1_;1;41;9,256338366;48,94360055
575;Kaufland;Marbach (N) Kaufland;de:08118:575;8118049;Marbach (N);Marbach (N);LB;44,55;Bürgerbus;BB;410M1_;1;41;9,26627566;48,94347009
576;Krummenäcker-/Blankensteinstr.;Marbach (N) Krummenäcker-/Blankensteinstr.;de:08118:576;8118049;Marbach (N);Marbach (N);LB;44,55;Bürgerbus;BB;410M1_;1;41;9,2721126;48,94242234
577;Ringstraße;Marbach (N) Ringstraße;de:08118:577;8118049;Marbach (N);Marbach (N);LB;44,55;Bürgerbus;BB;410M1_;1;41;9,271520725;48,94403333
578;LIDL;Marbach (N) LIDL;de:08118:578;8118049;Marbach (N);Marbach (N);LB;44,55;Bürgerbus;BB;410M1_;1;41;9,270087902;48,94413561
579;Lilien-/Fliederstraße;Marbach (N) Lilien-/Fliederstr.;de:08118:579;8118049;Marbach (N);Marbach (N);LB;44,55;Bürgerbus;BB;410M1_;1;41;9,269686626;48,94566521
580;Sommerhalde/Fliederstraße;Marbach (N) Sommerhalde/Fliederstr.;de:08118:580;8118049;Marbach (N);Marbach (N);LB;44,55;Bürgerbus;BB;410M1_;1;41;9,267421251;48,94581437
581;Sommerhalde 28;Marbach (N) Sommerhalde 28;de:08118:581;8118049;Marbach (N);Marbach (N);LB;44,55;Bürgerbus;BB;410M1_;1;41;9,26364987;48,94514867
582;Gartenstraße 4;Marbach (N) Gartenstraße 4;de:08118:582;8118049;Marbach (N);Marbach (N);LB;44,55;Bürgerbus;BB;410M1_;1;41;9,261786781;48,94391201
583;Gartenstraße 28;Marbach (N) Gartenstraße 28;de:08118:583;8118049;Marbach (N);Marbach (N);LB;44,55;Bürgerbus;BB;410M1_;1;41;9,264685608;48,94481358
584;Gartenstraße 48;Marbach (N) Gartenstraße 48;de:08118:584;8118049;Marbach (N);Marbach (N);LB;44,55;Bürgerbus;BB;410M1_;1;41;9,266940756;48,94531193
585;Torgasse;Marbach (N) Torgasse;de:08118:585;8118049;Marbach (N);Marbach (N);LB;44,55;Bürgerbus;BB;410M1_;1;41;9,259001961;48,94128362
586;Niklastorstraße 9;Marbach (N) Niklastorstraße 9;de:08118:586;8118049;Marbach (N);Marbach (N);LB;44,55;Bürgerbus;BB;410M1_;1;41;9,257743117;48,94070195
881;Martin-Luther-Haus;Denkendorf Martin-Luther-Haus;de:08116:881;8116015;Denkendorf;Denkendorf;ES;;Bürgerbus;D1;410D1_;1;41;9,324101933;48,6989825
882;J.-Kerner-/G.-Hauptmann-Str.;Denkend. J-Kerner-/G-HauptmStr;de:08116:882;8116015;Denkendorf;Denkendorf;ES;;Bürgerbus;D1;410D1_;1;41;9,321984865;48,69932117
883;Auferstehungskirche;Denkendorf Auferstehungskirche;de:08116:883;8116015;Denkendorf;Denkendorf;ES;;Bürgerbus;D1;410D1_;1;41;9,314937902;48,69989822
884;Rechberg-/Hohenzollernstr.;Denkend. Rechberg-/Hohenz.str.;de:08116:884;8116015;Denkendorf;Denkendorf;ES;;Bürgerbus;D1;410D1_;1;41;9,31299822;48,7025653
885;Rechberg-/Albstraße;Denkendorf Rechberg-/Albstr.;de:08116:885;8116015;Denkendorf;Denkendorf;ES;;Bürgerbus;D1;410D1_;1;41;9,310847763;48,70193266
886;Festhalle;Denkendorf Festhalle;de:08116:886;8116015;Denkendorf;Denkendorf;ES;;Bürgerbus;D1;410D1_;1;41;9,308955092;48,70123635
887;Mühlhalden-/Südstr.;Denkendorf Mühlhalden-/Südstr.;de:08116:887;8116015;Denkendorf;Denkendorf;ES;;Bürgerbus;D1;410D1_;1;41;9,31169136;48,69774886
888;Bücherei;Denkendorf Bücherei;de:08116:888;8116015;Denkendorf;Denkendorf;ES;;Bürgerbus;D1;410D1_;1;41;9,318059975;48,69304633
889;Breitwiesen;Denkendorf Breitwiesen;de:08116:889;8116015;Denkendorf;Denkendorf;ES;;Bürgerbus;D1;410D1_;1;41;9,325826474;48,69256596
890;Untere Gänsweide/Waldstr.;Denkend. U. Gänsweide/Waldstr.;de:08116:890;8116015;Denkendorf;Denkendorf;ES;;Bürgerbus;D1;410D1_;1;41;9,326419301;48,68972265
891;Friedhof;Denkendorf Friedhof;de:08116:891;8116015;Denkendorf;Denkendorf;ES;;Bürgerbus;D1;410D1_;1;41;9,315612221;48,69260344
892;Klingenstraße;Denkendorf Klingenstr.;de:08116:892;8116015;Denkendorf;Denkendorf;ES;;Bürgerbus;D1;410D1_;1;41;9,312228981;48,694627
894;Meximieux-Platz;Denkendorf Meximieux-Platz;de:08116:894;8116015;Denkendorf;Denkendorf;ES;;Bürgerbus;D1;410D1_;1;41;9,316715896;48,69747435
895;Hindenburgstr/Eichersteige;Denkend. Hindenb.str/Eicherst.;de:08116:895;8116015;Denkendorf;Denkendorf;ES;;Bürgerbus;D1;410D1_;1;41;9,320043391;48,69736622
896;Freibad;Denkendorf Freibad;de:08116:896;8116015;Denkendorf;Denkendorf;ES;;Bürgerbus;D1;410D1_;1;41;9,30781133;48,69636548
1003;Höfingen;Höfingen;de:08115:1003;8115028;Leonberg;Höfingen;BB;36,46;S-Bahn;S6,S60;10006_,10060_;2;10;9,026180834;48,81503423
1200;Zazenhausen;Zazenhausen;de:08111:1200;8111000;Stuttgart;Stuttgart;S;20;R-Bahn;R11;11011_;1;11;9,199461825;48,83610356
1300;Sommerrain;Sommerrain;de:08111:1300;8111000;Stuttgart;Stuttgart;S;20;"Bus;R-Bahn;S-Bahn";S2,S3,R2,R3,54,58;10002_,10003_,11002_,11003_,30054_,30058_;6;10,11,30;9,24834265;48,81524515
1301;Malmsheim;Malmsheim;de:08115:1301;8115041;Renningen;Malmsheim;BB;56;S-Bahn;S6;10006_;1;10;8,905105557;48,77183551
1302;Rutesheim;Rutesheim;de:08115:1302;8115042;Rutesheim;Rutesheim;BB;46,56;"S-Bahn;Bus";S6,S60,655,655A;10006_,10060_,31655_,31655a;4;10,31;8,960216401;48,7902658
1303;Weil der Stadt;Weil der Stadt;de:08115:1303;8115050;Weil der Stadt;Weil der Stadt;BB;56;"Ruftaxi;Bus;S-Bahn";S6,663,665,666,670,749,766,RT663,RT670,RT766,670.2,880;10006_,31663_,31663q,31665_,31665q,31666_,31666q,31670_,31749_,31766_,50663_,50670_,50766_,76670_,76880_;15;10,31,50,76;8,872578249;48,75526729
1400;Bietigheim;Bietigheim;de:08118:1400;8118079;Bietigheim-Bissingen;Bietigheim;LB;45;"R-Bahn;Bus;Nachtbus;S-Bahn";S5,R4,R5,540,542,544,551,552,553,554,555,556,557,558,559,561,564,566,567,567A,572,N56,N57,N58;10005_,11004_,11005_,31540_,31542_,31544_,31551_,31552_,31553_,31554_,31555_,31556_,31557_,31558_,31559_,31561_,31564_,31566_,31566q,31567_,31567a,31567q,31572_,34056_,34057_,34058_;26;10,11,31,34;9,137599707;48,94796727
1402;Kornwestheim;Kornwestheim;de:08118:1402;8118046;Kornwestheim;Kornwestheim;LB;34;"S-Bahn;Ruftaxi;R-Bahn;Bus";S4,S5,R4,R5,R11,411,412,413,414,RT41;10004_,10005_,11004_,11005_,11011_,31411_,31412_,31413_,31414_,51041_;10;10,11,31,51;9,179816585;48,86194377
1403;Neuwirtsh. (Porschep.);Neuwirtsh. (Porschep.);de:08111:1403;8111000;Stuttgart;Stuttgart;S;20;S-Bahn;S6,S60;10006_,10060_;2;10;9,151941993;48,83384723
1500;Benningen (N);Benningen (N);de:08118:1500;8118006;Benningen (N);Benningen (N);LB;44;S-Bahn;S4;10004_;1;10;9,244285336;48,94377964
1503;Freiberg (N);Freiberg (N);de:08118:1503;8118078;Freiberg (N);Freiberg (N);LB;44;"Bus;S-Bahn;Nachtbus";S4,444,444A,446,446A,459,564,N44;10004_,31444_,31444a,31446_,31446a,31459_,31564_,34044_;8;10,31,34;9,197530085;48,92994961
1504;Münster;Münster;de:08111:1504;8111000;Stuttgart;Stuttgart;S;20;"R-Bahn;Bus";R11,56;11011_,30056_;2;11,3;9,216054446;48,82058884
1601;Nellmersbach;Nellmersbach;de:08119:1601;8119042;Leutenbach;Nellmersbach;WN;43;"S-Bahn;R-Bahn";S3,R3;10003_,11003_;2;10,11;9,415421538;48,90336412
1602;Neustadt-Hohenacker;Neustadt-Hohenacker;de:08119:1602;8119079;Waiblingen;Neustadt;WN;32,43;"Bus;S-Bahn;R-Bahn;Ruftaxi";S3,R3,201,RT201;10003_,11003_,31201_,50201_;4;10,11,31,50;9,324578549;48,85925244
1603;Schwaikheim;Schwaikheim;de:08119:1603;8119068;Schwaikheim;Schwaikheim;WN;43;"R-Bahn;Bus;S-Bahn";S3,R3,210;10003_,11003_,31210_;3;10,11,31;9,354747549;48,86835349
1604;Ebitzweg;Ebitzweg;de:08111:1604;8111000;Stuttgart;Stuttgart;S;20;"Stadtbahn;R-Bahn";R11,U13;11011_,20013_;2;11,2;9,232072408;48,803715
1701;Stetten-Beinstein;Stetten-Beinstein;de:08119:1701;8119091;Weinstadt;Endersbach;WN;32,42;"R-Bahn;S-Bahn;Bus";S2,R2,116;10002_,11002_,31116_;3;10,11,31;9,352401867;48,81196103
1702;Geradstetten;Geradstetten;de:08119:1702;8119090;Remshalden;Geradstetten;WN;42,52;"S-Bahn;R-Bahn";S2,R2;10002_,11002_;2;10,11;9,43952211;48,80524978
1703;Grunbach;Grunbach;de:08119:1703;8119090;Remshalden;Grunbach;WN;42;"R-Bahn;Ruftaxi;Bus;S-Bahn";S2,R2,217,217a,310,RT217;10002_,11002_,31217_,31217a,31310_,50217_;6;10,11,31,50;9,418981937;48,81046101
1704;Weiler (R);Weiler (R);de:08119:1704;8119067;Schorndorf;Weiler (R);WN;52;"S-Bahn;R-Bahn";S2,R2;10002_,11002_;2;10,11;9,501918036;48,80030963
1705;Winterbach;Winterbach;de:08119:1705;8119086;Winterbach;Winterbach;WN;52;"R-Bahn;S-Bahn";S2,R2;10002_,11002_;2;10,11;9,481549751;48,79842729
1800;Altbach;Altbach;de:08116:1800;8116004;Altbach;Altbach;ES;41;"R-Bahn;S-Bahn";S1,S11,R1,R8;10001_,10011_,11001_,11008_;4;10,11;9,382434033;48,7203134
1801;Mettingen;Mettingen;de:08116:1801;8116019;Esslingen (N);Mettingen;ES;31;"R-Bahn;Bus;S-Bahn";S1,S11,R1,R8,101,102,115;10001_,10011_,11001_,11008_,31101_,31102_,31115_;7;10,11,31;9,275772502;48,74709237
1802;Oberesslingen;Oberesslingen;de:08116:1802;8116019;Esslingen (N);Oberesslingen;ES;31;"R-Bahn;S-Bahn;Bus";S1,S11,R1,R8,138;10001_,10011_,11001_,11008_,31138_;5;10,11,31;9,327277435;48,72983572
1803;Zell;Zell;de:08116:1803;8116019;Esslingen (N);Zell (Essl.);ES;31,41;"Bus;R-Bahn;S-Bahn";S1,S11,R1,R8,102,103,115,138,140;10001_,10011_,11001_,11008_,31102_,31103_,31115_,31138_,31140_;9;10,11,31;9,359439727;48,72425431
1905;Filderstadt;Filderstadt;de:08116:1905;8116077;Filderstadt;Bernhausen;ES;38,39;S-Bahn;S2;10002_;1;10;9,217581315;48,67649138
1910;Ellental;Ellental;de:08118:1910;8118079;Bietigheim-Bissingen;Bietigheim;LB;45;"Bus;R-Bahn";R5,551,552,553,554,555,556,557;11005_,31551_,31552_,31553_,31554_,31555_,31556_,31557_;8;11,31;9,124033819;48,95523935
1995;Obere Sulzwiesen;Altenriet Obere Sulzwiesen;de:08116:1995;8116006;Altenriet;Altenriet;ES;59;Bus;189;31189_;1;31;9,218744551;48,5878041
1997;Raiffeisenstraße;Bonlanden Raiffeisenstraße;de:08116:1997;8116077;Filderstadt;Bonlanden;ES;38,39;Bus;E,75,809;30036a,30075_,30075a,31809_;4;30,31;9,229136486;48,65849281
1998;Johanneskirche;Bernhausen Johanneskirche;de:08116:1998;8116077;Filderstadt;Bernhausen;ES;38,39;Bus;36,806;30036_,31806_;2;30,31;9,207365434;48,67865949
1999;Rosenstraße;Bernhausen Rosenstraße;de:08116:1999;8116077;Filderstadt;Bernhausen;ES;38,39;Bus;36,806;30036_,31806_;2;30,31;9,211245363;48,67776216
2000;Rudolfshöhe;Aich Rudolfshöhe;de:08116:2000;8116081;Aichtal;Aich;ES;49,59;Bus;E,75,167,190;30036a,30075_,30075a,31167_,31190_;5;30,31;9,245127738;48,63079861
2001;Ort;Aich Ort;de:08116:2001;8116081;Aichtal;Aich;ES;49,59;"Ruftaxi;Bus;Nachtbus";E,75,167,190,809,N92,RT167;30036a,30075_,30075a,31167_,31190_,31809_,34092_,50167_;8;30,31,34,50;9,240344021;48,62335384
